Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
7336,-19.775877,129.0,-21.950827,prod19,-2.17,10.11,3.67,-1.12,0.25,0.61,-0.11,-0.7,0.54,-0.69,-0.28,-0.05,0.22,0.55,0.0,0.19,0.6,-0.14,0.0,0.0,0.65,-0.29,-0.02,-0.1,0.51,-0.1,0.6,0.19,-0.06,0.08,0.1,-0.08,0.03,0.1,0.16,0.13,0.22,-0.0,0.07,0.09,-0.11,0.05,0.11,0.03,0.03,-0.09
7337,-20.405916,119.0,0.4909838,prod19,20.9,9.57,3.68,-1.16,0.29,0.55,-0.51,-0.8,0.41,-0.52,-0.18,-0.24,0.17,-0.1,0.3,0.32,0.24,0.34,0.2,-0.25,0.09,-0.1,-0.2,0.14,0.44,-0.0,0.49,0.28,0.28,-0.17,0.03,-0.62,-0.12,0.01,0.25,0.36,0.02,0.32,-0.03,-0.11,-0.13,0.06,0.36,-0.07,-0.03,0.11
7338,-20.66736,119.0,-0.7941071,prod19,19.87,9.12,3.79,-1.06,0.2,0.64,-0.54,-1.03,1.16,-0.58,-0.25,0.08,0.09,-0.55,0.21,-0.27,0.21,-0.26,-0.3,0.35,-0.31,0.48,-0.16,-0.1,0.13,0.34,0.5,0.5,-0.45,-0.04,0.24,-0.08,-0.34,-0.06,0.25,0.26,0.12,0.49,0.46,-0.02,-0.09,-0.02,0.02,-0.06,-0.02,-0.03
7339,-20.54836,119.0,0.7943846,prod19,21.34,9.13,3.66,-1.01,0.19,0.93,-0.2,-0.93,0.93,-0.35,-0.2,-0.16,0.08,-0.18,0.45,0.25,0.4,0.69,0.12,0.2,-0.61,-0.66,-0.01,-0.38,0.38,-0.09,0.01,0.41,0.02,-0.09,-0.18,-0.13,-0.11,0.16,0.08,-0.05,-0.06,-0.12,0.16,0.36,-0.02,0.12,-0.05,0.19,0.18,-0.1
7340,-20.848722,129.0,-21.222483,prod19,-0.37,10.38,3.57,-0.94,0.06,0.72,-0.25,-0.64,0.9,-0.62,0.25,-0.4,0.05,-0.16,0.28,-0.21,0.5,0.26,-0.07,0.23,-0.13,-0.61,0.2,-0.43,0.18,0.14,0.28,0.33,0.01,-0.22,0.12,-0.09,-0.25,0.42,-0.24,-0.04,0.19,0.05,-0.08,-0.1,-0.02,0.04,0.11,-0.09,0.09,0.01
7341,-20.315952,129.0,-21.132132,prod19,-0.82,9.11,3.75,-1.1,0.19,0.7,-0.24,-1.01,0.47,-0.99,-0.33,0.13,-0.2,-0.19,0.28,0.31,0.23,0.28,0.9,-0.23,0.03,-0.7,-0.14,0.01,0.41,0.26,0.54,0.04,-0.4,0.09,0.04,-0.32,0.18,0.11,0.16,0.2,0.1,-0.01,-0.09,-0.1,-0.3,0.05,0.02,-0.06,-0.1,0.06
7342,-20.262808,129.0,-22.126429,prod19,-1.86,10.35,3.72,-1.11,0.24,0.73,-0.06,-0.6,0.56,-0.66,0.15,0.17,-0.28,0.65,0.15,-0.0,0.39,0.29,0.53,-0.37,0.35,-0.48,0.22,0.11,0.31,-0.08,-0.0,0.19,0.11,0.13,-0.29,-0.04,0.07,0.15,0.08,-0.29,0.14,-0.16,-0.1,0.03,0.15,-0.1,-0.07,-0.02,-0.04,0.11
7343,-20.471142,129.0,-25.465292,prod19,-4.99,9.72,4.18,-1.05,0.35,0.63,-0.28,-0.92,0.22,-1.19,-0.72,0.1,-0.32,0.19,1.42,0.13,0.29,0.24,0.96,0.52,-0.58,-0.28,-0.44,-0.0,-0.36,0.21,0.37,0.13,-0.12,-0.36,-0.0,0.18,-0.02,0.23,0.18,-0.21,-0.0,0.15,0.05,-0.05,-0.03,-0.0,-0.01,-0.08,0.11,0.02
7344,-20.292032,129.0,-26.110945,prod19,-5.82,9.86,4.31,-1.05,0.32,0.72,-0.58,-0.74,0.47,-0.73,0.45,0.44,-0.19,-0.08,0.59,-0.37,0.69,0.81,-0.19,0.28,-0.1,-0.53,-0.01,-0.12,0.06,0.18,0.36,-0.05,-0.2,-0.19,-0.21,-0.17,0.31,-0.07,-0.35,-0.08,0.05,0.09,-0.12,0.08,-0.07,-0.03,-0.12,-0.12,0.1,0.06
7345,-20.956152,129.0,-23.688313,prod19,-2.73,10.68,3.36,-1.21,0.05,0.6,-0.62,-0.96,0.23,-0.85,-0.29,0.53,0.24,-0.29,0.62,0.04,0.26,-0.09,-0.21,0.24,0.06,-0.16,-0.2,-0.13,0.55,-0.06,0.51,0.13,-0.34,0.11,0.32,-0.07,-0.25,0.1,-0.23,-0.19,-0.16,-0.14,-0.07,-0.01,0.12,-0.1,0.09,-0.12,0.05,0.0
7346,-21.336973,129.0,-27.087673,prod19,-5.75,9.91,3.8,-1.05,0.09,0.76,-0.31,-0.8,0.67,-0.75,-0.37,0.05,0.1,0.01,0.58,-0.23,0.13,0.4,0.23,0.45,-0.31,-0.48,0.18,-0.15,0.24,-0.4,0.68,0.22,-0.33,0.11,0.04,0.02,-0.04,0.08,-0.14,0.07,0.17,0.14,-0.09,0.1,-0.1,0.29,-0.04,-0.16,0.18,-0.04
7347,-21.22009,129.0,-26.195637,prod19,-4.98,10.63,4.06,-1.2,0.26,0.82,-0.2,-0.97,0.62,-0.97,-0.3,0.38,-0.46,0.24,0.84,-0.62,0.46,0.09,0.58,0.29,-0.34,-0.41,0.17,0.05,0.23,-0.01,0.56,-0.01,0.0,-0.07,0.1,-0.45,-0.45,0.35,-0.11,0.06,0.1,0.33,0.11,-0.08,-0.04,0.2,0.1,-0.14,0.07,0.06
7348,-21.082703,129.0,-26.035778,prod19,-4.95,10.14,4.01,-1.09,0.17,0.61,0.22,-0.84,0.79,-1.15,-0.3,-0.07,-0.11,0.44,-0.03,0.44,0.68,0.23,0.57,-0.08,0.77,-0.71,0.17,0.19,0.43,0.0,0.53,0.1,0.16,0.21,-0.09,-0.4,-0.15,0.03,0.03,-0.11,-0.02,-0.38,-0.06,-0.06,-0.02,0.08,0.12,0.06,-0.13,0.05
7349,-20.740498,129.0,-26.565737,prod19,-5.83,9.06,3.54,-1.08,0.4,0.77,-0.46,-0.73,0.41,-0.76,-0.57,-0.38,0.16,0.31,-0.07,0.35,0.61,0.17,0.62,-0.2,-0.02,-0.41,-0.44,-0.17,0.11,0.14,0.44,0.35,0.1,0.13,-0.35,-0.04,0.09,0.49,0.39,0.05,-0.0,-0.01,-0.12,-0.06,0.08,-0.05,0.0,0.01,0.08,0.06
7350,-20.87523,129.0,-23.779371,prod19,-2.9,10.17,3.66,-1.13,0.19,0.58,-0.35,-0.95,0.32,-0.86,-0.63,-0.05,-0.2,0.93,0.11,0.33,0.92,0.09,0.23,-0.45,0.59,-0.77,-0.04,-0.08,0.52,-0.04,0.41,0.26,0.17,-0.32,-0.01,-0.41,-0.21,0.21,0.1,-0.19,-0.22,-0.06,0.16,-0.01,-0.04,0.3,-0.14,-0.03,0.08,0.11
7351,-20.715775,119.0,0.2597034,prod19,20.98,9.59,3.6,-1.11,0.48,0.4,-0.43,-0.71,0.61,-0.48,0.14,0.09,0.08,0.43,0.16,0.18,0.43,0.56,0.36,-0.17,0.28,-0.25,0.11,0.4,-0.03,-0.33,0.55,0.28,-0.2,0.32,0.12,-0.0,0.1,0.02,-0.11,0.29,0.07,0.08,-0.01,-0.25,-0.25,-0.02,0.05,-0.04,-0.07,0.02
7352,-20.93907,119.0,0.31415588,prod19,21.25,9.67,3.53,-1.16,0.28,0.75,-0.23,-0.99,0.54,-0.7,-0.36,0.02,0.05,-0.12,-0.32,0.16,0.49,0.57,0.17,-0.09,0.33,-0.31,-0.16,0.06,0.01,-0.07,0.4,-0.15,-0.23,0.34,0.01,-0.03,0.24,0.15,-0.18,0.17,0.05,-0.23,0.03,-0.18,-0.23,0.09,0.01,-0.04,0.03,0.03
7353,-21.384403,119.0,-1.7626102,prod19,19.62,9.67,3.48,-1.23,0.47,0.47,-0.49,-0.93,0.22,-0.78,-0.42,-0.24,0.07,0.37,0.43,-0.2,0.69,0.45,0.71,0.09,-0.41,-0.55,0.23,0.17,-0.25,0.39,-0.19,0.16,-0.16,0.29,-0.25,0.07,0.24,-0.05,-0.16,0.03,0.04,-0.2,0.08,-0.34,-0.03,-0.02,-0.05,-0.01,0.05,-0.04
7354,-21.077745,119.0,-0.21646518,prod19,20.86,7.49,3.93,-0.94,0.02,0.8,-0.24,-0.66,0.68,-0.59,-0.12,0.14,0.36,-0.23,-0.11,0.29,0.19,0.57,0.31,0.63,-0.29,-1.02,0.05,0.04,0.18,0.24,0.04,0.59,-0.2,0.42,-0.13,-0.05,0.02,-0.02,0.2,0.05,-0.08,0.06,0.12,-0.05,-0.26,0.02,-0.17,0.14,0.12,-0.03
7355,-21.755709,119.0,-2.4955256,prod19,19.26,9.45,4.06,-1.09,0.41,0.57,-0.66,-0.56,0.49,-0.65,-0.42,-0.35,-0.16,-0.02,0.94,-0.43,-0.02,0.51,0.02,0.59,-0.69,-0.57,0.31,0.28,0.11,0.16,-0.06,0.38,-0.02,0.02,-0.18,-0.14,-0.08,0.24,0.06,0.07,0.05,-0.14,0.04,-0.24,-0.1,-0.17,-0.1,-0.04,-0.03,-0.0
7356,-22.115984,119.0,-1.8979799,prod19,20.22,9.41,3.42,-0.99,0.24,0.49,-0.36,-0.83,0.91,-0.76,0.18,-0.24,0.5,-0.44,0.47,-0.16,0.26,0.3,0.26,-0.14,-0.19,0.06,-0.25,-0.1,0.02,0.14,0.42,0.38,-0.01,-0.23,0.1,-0.04,-0.04,0.18,-0.0,0.43,0.04,0.11,-0.03,-0.01,-0.07,-0.03,0.17,-0.09,0.13,-0.04
7357,-21.393658,119.0,-0.9094389,prod19,20.48,8.64,3.67,-0.86,0.19,0.54,-0.15,-0.85,1.0,-0.42,0.24,0.07,0.27,0.07,0.32,-0.52,-0.03,0.56,0.58,0.05,-0.91,-0.38,0.25,-0.2,0.12,0.41,0.31,0.43,-0.07,0.15,-0.21,-0.0,-0.02,-0.07,-0.11,0.19,-0.0,0.15,-0.02,-0.27,-0.03,-0.1,-0.05,-0.02,0.03,-0.06
7358,-21.610695,119.0,-0.12797712,prod19,21.48,9.53,3.83,-1.02,0.4,0.58,-0.36,-0.7,0.69,-0.65,-0.29,0.56,0.29,-0.35,0.71,0.38,-0.23,0.07,-0.17,0.58,-0.62,-0.18,-0.07,-0.4,0.63,0.25,-0.02,0.46,-0.37,0.13,0.52,-0.12,-0.28,0.06,0.03,-0.18,-0.25,0.2,0.06,-0.15,0.1,0.13,-0.02,0.0,-0.1,0.08
7359,-21.23246,129.0,-22.978914,prod19,-1.75,9.51,4.17,-1.0,0.1,0.78,-0.07,-0.8,0.64,-1.01,-0.42,0.61,-0.03,-0.12,0.63,0.06,0.2,0.49,0.51,0.38,-0.26,-0.15,0.05,-0.23,0.42,0.34,0.27,0.32,0.12,-0.09,0.09,0.14,0.23,0.05,-0.13,0.03,-0.03,-0.04,-0.37,0.05,0.14,0.16,-0.03,0.09,0.07,-0.06
7360,-21.732965,129.0,-23.044985,prod19,-1.31,9.09,5.52,-0.98,0.41,0.76,-0.08,-0.55,0.68,-0.71,-0.53,0.4,-0.05,0.2,0.63,0.49,0.42,1.07,0.54,0.93,-0.29,-0.26,-0.09,0.24,0.36,0.08,0.43,0.08,0.09,-0.28,0.17,-0.07,0.12,-0.11,0.47,0.05,0.44,0.23,0.14,0.08,0.03,-0.1,-0.0,0.08,0.23,-0.15
7361,-22.003452,129.0,-23.601105,prod19,-1.6,9.89,4.19,-1.19,0.15,0.31,-0.33,-0.86,0.37,-0.67,-0.18,-0.12,-0.01,-0.48,0.69,0.32,0.08,0.59,0.37,0.68,-0.03,-0.16,0.32,-0.08,0.62,0.04,0.29,0.66,0.32,-0.04,-0.01,-0.45,0.29,-0.25,0.36,0.05,0.18,0.26,-0.21,0.1,0.04,0.05,0.48,0.08,-0.17,0.01
7362,-21.734324,129.0,-22.950783,prod19,-1.22,9.71,4.77,-1.05,-0.0,0.29,-0.62,-0.81,0.72,-0.81,-0.02,0.04,-0.32,0.14,0.44,-0.13,0.79,0.93,-0.05,0.42,-0.09,0.15,-0.48,0.12,0.25,0.45,0.29,-0.07,-0.04,0.06,-0.05,-0.31,-0.08,-0.54,0.01,0.07,0.35,-0.12,-0.05,-0.18,-0.18,-0.05,-0.18,-0.04,-0.0,-0.0
7363,-22.778658,129.0,-24.603998,prod19,-1.83,10.5,4.4,-1.16,0.17,0.25,-0.75,-0.64,-0.09,-1.11,-0.73,0.49,0.21,0.07,0.91,-0.15,0.09,0.03,0.55,0.21,0.2,-0.18,-0.86,0.16,0.49,0.26,0.55,0.15,0.08,-0.34,0.21,-0.15,-0.14,-0.23,0.31,-0.35,0.15,0.09,-0.06,-0.12,0.12,-0.02,-0.08,-0.04,0.05,0.08
7364,-21.747936,119.0,-0.0055058803,prod19,21.74,9.7,3.88,-1.09,0.16,0.34,-0.22,-0.36,0.59,-0.62,-0.96,0.36,0.16,-0.23,1.0,-0.06,0.29,0.39,0.3,0.03,-0.25,-0.7,0.29,-0.12,0.87,0.5,0.59,0.3,0.18,0.4,0.62,-0.32,0.11,0.24,0.28,0.05,-0.07,0.25,-0.36,0.22,-0.2,0.31,-0.01,-0.11,-0.17,-0.09
7365,-22.06832,119.0,-3.4998572,prod19,18.57,9.98,4.35,-0.99,0.21,0.61,-0.09,-0.75,0.96,-0.75,-0.21,-0.11,0.02,0.09,-0.31,0.07,0.91,0.28,0.39,0.02,0.4,-0.41,0.2,0.61,0.23,0.23,0.7,-0.04,-0.07,-0.0,0.28,-0.15,-0.2,0.23,0.19,-0.04,0.27,0.02,-0.35,0.13,-0.15,0.33,-0.12,-0.27,-0.04,-0.04
7366,-22.598255,119.0,-4.2278194,prod19,18.37,9.43,3.73,-0.98,0.45,0.63,-0.31,-0.48,0.54,-1.02,-0.55,-0.26,0.28,0.09,1.05,0.05,0.4,0.14,0.09,-0.16,0.84,-0.23,-0.06,0.19,0.48,-0.13,0.32,0.19,-0.13,0.06,0.14,0.01,-0.03,0.2,-0.13,0.13,-0.19,0.08,0.01,-0.02,-0.37,-0.12,-0.02,-0.09,-0.03,0.05
7367,-23.216167,129.0,-26.197178,prod19,-2.98,9.96,4.31,-1.06,0.31,0.6,-0.07,-0.75,0.69,-0.98,-0.17,0.05,-0.21,-0.34,0.89,0.22,0.42,0.19,0.59,0.16,-0.04,-0.59,-0.39,0.25,0.64,-0.08,0.39,-0.21,-0.03,-0.28,0.02,0.12,0.37,0.06,0.25,-0.0,0.13,-0.01,0.07,-0.03,0.15,-0.04,-0.06,-0.14,0.12,-0.04
7368,-22.963266,129.0,-24.709059,prod19,-1.75,9.94,3.98,-1.15,0.28,0.61,-0.28,-0.6,0.12,-0.81,-0.04,0.02,-0.05,0.43,0.82,-0.5,0.06,0.17,0.07,0.26,-0.01,-0.23,-0.25,-0.37,0.57,0.21,0.2,0.33,0.1,-0.06,-0.17,-0.42,0.29,0.0,0.18,-0.12,-0.18,0.23,-0.01,0.05,0.17,0.09,-0.05,-0.11,0.04,0.05
7369,-23.555466,129.0,-25.433659,prod19,-1.88,10.15,3.61,-1.24,0.38,0.16,-0.13,-0.83,0.52,-1.24,-0.83,-0.49,-0.25,0.1,1.48,0.6,0.37,0.23,0.58,0.08,-0.62,0.61,-0.88,-0.39,-0.4,0.55,-0.32,0.31,0.33,0.33,0.55,-0.17,0.37,0.07,0.41,0.23,-0.03,-0.08,0.13,0.0,-0.09,-0.12,0.27,-0.02,-0.03,0.09
7370,-23.98333,129.0,-28.34574,prod19,-4.36,8.46,3.75,-1.14,0.2,0.45,-0.37,-0.68,0.5,-0.51,0.3,0.72,0.55,0.39,0.46,0.16,0.14,0.01,-0.01,0.12,-0.11,-0.21,-0.79,0.32,0.42,0.4,0.57,0.55,-0.03,0.23,0.21,-0.22,0.19,-0.48,0.14,0.62,-0.17,0.21,0.02,-0.09,0.02,-0.09,0.03,-0.09,-0.07,0.04
7371,-22.882513,129.0,-25.223322,prod19,-2.34,9.13,4.06,-1.09,0.19,0.4,-0.27,-0.91,0.63,-1.07,-0.56,0.49,-0.05,-0.11,0.75,0.28,0.4,0.8,0.54,0.07,-0.1,-0.58,-0.08,0.2,0.6,-0.3,-0.04,0.34,-0.21,-0.03,-0.01,-0.24,0.17,-0.05,0.27,-0.02,0.01,-0.12,-0.2,-0.21,-0.02,-0.11,-0.08,-0.04,0.01,-0.04
7372,-22.87497,129.0,-25.803905,prod19,-2.93,10.14,3.94,-1.2,0.33,0.61,-0.47,-1.07,0.17,-0.83,-0.31,0.02,-0.46,-0.4,0.34,0.18,0.34,0.03,0.07,0.46,-0.14,-0.69,-0.08,0.47,0.7,0.15,0.37,0.56,0.4,0.23,0.29,-0.09,0.11,-0.45,-0.12,0.13,0.15,-0.07,-0.08,-0.31,0.15,-0.1,0.12,-0.11,-0.03,0.03
7373,-23.067965,129.0,-25.611568,prod19,-2.54,10.28,3.65,-1.19,0.17,0.53,-0.06,-0.92,0.56,-0.96,-0.5,-0.08,-0.38,-0.03,0.95,0.06,0.1,0.23,-0.0,0.24,0.18,-0.34,-0.12,-0.03,0.14,0.24,-0.15,-0.06,0.22,0.31,0.34,-0.06,-0.0,-0.37,-0.25,0.21,-0.17,-0.21,0.14,-0.17,0.01,0.1,0.15,-0.04,-0.03,-0.03
7374,-23.577044,129.0,-26.242863,prod19,-2.67,9.5,3.81,-1.09,0.43,0.57,-0.46,-1.04,0.32,-0.58,-0.81,0.52,0.08,-0.49,0.29,-0.04,-0.16,-0.17,-0.15,-0.03,0.29,-0.47,-0.44,0.29,-0.01,0.48,0.05,-0.1,0.0,0.08,0.17,-0.03,0.08,-0.24,-0.16,0.1,-0.13,-0.2,-0.1,-0.06,0.13,-0.11,0.14,0.08,-0.04,0.01
7375,-23.379656,129.0,-26.24144,prod19,-2.86,9.42,4.15,-1.11,0.27,0.59,-0.5,-1.03,0.4,-1.13,-0.52,0.46,-0.4,-0.7,1.03,-0.19,0.03,0.29,0.22,0.08,-0.02,-0.05,-0.19,0.55,0.39,0.01,0.33,-0.12,-0.13,0.64,0.38,-0.28,-0.18,-0.25,0.03,0.12,-0.18,-0.07,0.0,-0.12,0.13,-0.19,-0.16,-0.0,-0.1,0.07
7376,-23.149284,129.0,-25.851765,prod19,-2.7,8.21,3.51,-1.08,0.22,0.61,-0.5,-1.06,0.43,-0.77,-0.28,0.39,0.17,-0.8,0.84,0.03,-0.07,0.14,-0.17,0.32,-0.28,-0.18,-0.26,0.1,0.14,0.29,-0.18,0.61,-0.01,0.08,0.12,0.02,0.08,-0.45,0.01,0.24,-0.37,0.27,-0.2,0.07,-0.11,-0.07,-0.07,-0.05,0.01,-0.02
7377,-23.891953,129.0,-26.902203,prod19,-3.01,9.02,3.65,-1.14,0.39,0.36,-0.27,-0.97,0.79,-1.11,-0.89,0.32,0.31,-0.32,1.52,0.55,-0.42,0.05,-0.06,-0.38,0.16,-0.79,-0.33,0.81,0.17,-0.02,-0.53,0.13,0.24,0.38,0.21,-0.51,0.0,-0.13,0.16,0.02,-0.38,-0.03,-0.0,-0.24,0.24,0.09,-0.07,0.0,0.08,-0.03
7378,-24.552736,129.0,-28.119781,prod19,-3.57,9.8,3.8,-1.11,0.13,0.44,-0.28,-0.99,0.48,-1.22,-0.33,-0.21,0.02,-0.42,0.78,0.26,0.25,0.29,0.05,-0.07,-0.08,-0.24,-0.17,0.12,0.23,0.49,0.44,-0.08,0.38,-0.12,0.04,-0.35,-0.02,-0.44,-0.08,0.27,-0.25,-0.16,0.01,-0.08,0.12,-0.05,0.31,-0.12,-0.03,-0.1
7379,-23.809216,129.0,-26.823286,prod19,-3.01,9.59,3.7,-1.14,0.42,0.85,-0.3,-0.62,0.45,-0.66,-0.32,0.61,-0.22,-0.16,1.67,-0.19,-0.34,0.46,0.11,0.04,-0.28,-0.13,-0.57,0.23,0.35,0.27,0.13,0.35,-0.09,0.52,0.17,-0.37,-0.19,-0.21,0.07,0.21,0.1,-0.23,-0.13,-0.3,-0.01,-0.13,-0.02,-0.05,-0.09,0.02
7380,-23.190649,129.0,-23.927248,prod19,-0.74,8.78,3.74,-0.95,-0.05,0.49,-0.08,-1.17,0.92,-0.87,-0.07,-0.2,-0.08,-0.26,0.06,0.35,0.46,0.54,0.31,0.13,-0.98,-0.15,-0.4,0.24,-0.13,0.67,0.3,0.24,0.27,-0.24,0.19,0.16,0.06,0.07,0.16,0.06,-0.11,0.07,-0.21,-0.32,-0.02,-0.04,0.02,0.13,-0.15,0.01
7381,-23.797152,119.0,-3.535787,prod19,20.26,8.91,3.71,-1.06,0.15,0.57,-0.24,-0.97,0.29,-1.13,-0.53,0.09,-0.53,0.24,1.29,0.14,0.53,0.25,0.51,-0.31,-0.54,-0.02,-1.1,0.04,-0.15,0.66,-0.0,0.31,0.6,0.8,0.34,-0.5,0.03,-0.13,0.15,0.32,-0.29,0.16,-0.25,0.02,0.22,0.03,-0.13,-0.13,-0.07,0.1
7382,-23.888405,119.0,-6.085982,prod19,17.8,9.55,3.74,-1.01,0.25,0.68,-0.35,-1.22,0.95,-0.67,-0.62,0.04,-0.31,-0.4,0.57,-0.31,0.48,0.47,-0.2,0.37,-0.64,0.17,-0.06,-0.22,-0.15,0.58,0.05,0.26,-0.02,-0.45,0.05,0.19,-0.19,-0.12,0.09,-0.02,-0.08,-0.11,0.11,-0.23,-0.01,0.07,-0.05,0.01,-0.16,-0.1
7383,-24.548292,119.0,-4.984692,prod19,19.56,10.62,3.66,-1.09,0.33,0.65,0.02,-0.96,0.76,-0.52,-0.33,-0.01,-0.43,-0.06,0.76,-0.03,-0.22,0.27,0.2,0.15,-0.1,-0.76,-0.18,0.05,0.52,0.61,0.43,0.27,-0.15,0.16,0.35,-0.01,-0.01,0.18,-0.39,0.03,0.2,-0.14,-0.01,-0.42,-0.04,-0.15,0.22,-0.18,-0.19,0.01
7384,-24.937004,119.0,-7.0708256,prod19,17.87,9.92,3.7,-1.08,0.24,0.3,-0.28,-1.02,0.18,-1.35,-0.35,-0.08,0.13,-0.11,0.72,0.01,0.3,0.19,0.26,0.07,-0.46,-0.1,-0.11,0.37,-0.02,0.55,0.18,0.1,-0.32,0.22,0.5,0.2,-0.03,-0.43,0.01,-0.09,0.19,0.04,-0.32,0.01,0.02,0.15,0.01,-0.04,0.01,0.03
7385,-24.721964,119.0,-10.2300825,prod19,14.49,11.5,4.03,-1.22,0.6,0.35,-0.27,-0.69,0.42,-1.13,-0.78,0.13,-0.11,0.1,1.63,-0.17,0.3,0.67,0.29,0.22,0.07,-0.15,-0.1,-0.22,-0.16,0.25,0.31,0.1,-0.32,0.38,0.47,-0.2,-0.18,-0.09,-0.26,-0.09,0.4,-0.11,-0.24,0.15,0.03,0.05,0.11,-0.06,-0.11,-0.08
7386,-25.432583,119.0,-10.396571,prod19,15.04,8.94,4.23,-1.08,0.12,0.42,-0.29,-0.65,0.49,-0.95,-0.35,0.55,0.25,0.62,1.3,0.44,0.61,-0.08,0.23,0.68,0.03,-0.13,-0.48,0.14,-0.15,0.13,0.21,0.12,-0.1,0.02,0.28,-0.2,-0.13,0.2,0.3,0.3,-0.33,0.07,-0.22,0.05,0.09,-0.21,-0.02,0.0,-0.03,-0.0
7387,-24.226196,119.0,-5.652122,prod19,18.57,9.66,3.51,-1.03,0.4,0.41,-0.11,-0.67,0.26,-0.33,-0.08,0.52,-0.32,0.72,0.8,0.37,-0.49,0.5,0.27,0.06,-0.3,-0.05,-0.03,0.08,-0.21,0.09,0.08,0.6,0.36,-0.06,0.22,0.15,0.28,-0.21,-0.16,0.24,-0.19,-0.21,-0.0,-0.23,-0.14,0.11,0.21,0.02,-0.09,-0.09
7388,-24.823305,119.0,-9.281273,prod19,15.54,9.94,4.02,-1.1,0.33,0.5,-0.32,-0.91,0.92,-0.92,-0.41,0.17,-0.36,-0.16,0.19,0.2,0.05,0.37,0.14,-0.22,-0.03,-0.62,-0.52,0.05,0.47,0.38,0.26,-0.1,0.02,0.29,0.32,0.06,0.02,-0.27,-0.03,0.28,0.38,-0.09,-0.05,-0.11,0.07,-0.01,0.08,0.04,0.09,-0.12
7389,-25.070436,119.0,-3.9319587,prod19,21.14,9.76,4.12,-1.08,0.26,0.37,-0.08,-1.01,0.97,-0.55,0.02,0.31,-0.06,-0.25,0.36,0.38,-0.09,0.51,0.44,-0.17,-0.08,0.39,-0.49,0.4,-0.4,0.46,-0.2,0.05,0.26,0.37,0.3,-0.14,-0.03,-0.25,-0.1,0.15,0.14,-0.05,-0.07,-0.12,0.16,-0.17,-0.06,0.02,-0.04,0.02
7390,-24.807913,129.0,-27.939114,prod19,-3.13,9.27,4.37,-1.02,0.45,0.52,0.04,-0.69,0.95,-1.31,-0.64,0.3,0.28,-0.27,0.34,-0.03,-0.49,-0.03,0.31,0.46,0.13,-0.34,-0.21,0.14,0.54,0.26,0.08,-0.05,0.28,0.56,0.22,0.23,0.03,-0.22,0.33,-0.03,0.05,0.12,0.15,-0.24,0.06,0.02,-0.01,-0.08,0.07,0.02
7391,-24.59286,129.0,-27.402637,prod19,-2.81,9.6,3.69,-1.0,0.25,0.24,-0.3,-0.96,1.09,-1.05,-0.47,0.24,-0.3,-0.3,1.04,-0.26,-0.07,0.26,-0.1,-0.02,0.48,-0.45,-0.25,0.28,-0.23,0.45,-0.06,0.11,-0.43,0.32,0.58,0.34,-0.01,0.05,-0.13,0.23,0.04,-0.01,-0.01,-0.17,0.01,-0.14,0.11,0.0,-0.11,-0.02
7392,-24.298195,129.0,-27.113409,prod19,-2.82,9.75,3.82,-1.0,0.15,0.49,-0.22,-0.75,0.92,-0.88,-0.29,-0.02,0.32,-0.29,1.3,-0.24,0.03,-0.06,0.54,0.09,0.17,0.18,-0.0,0.34,0.32,0.27,0.2,0.21,0.09,0.27,0.04,0.08,-0.23,0.01,-0.16,0.32,0.09,-0.09,-0.2,-0.13,0.18,-0.18,-0.04,-0.05,-0.04,-0.04
7393,-24.309135,129.0,-27.137709,prod19,-2.83,9.36,4.15,-1.03,0.58,0.47,-0.23,-0.79,0.64,-1.3,-0.21,-0.2,-0.26,-0.36,1.13,-0.11,0.21,0.2,0.18,0.14,-0.11,0.63,-0.77,-0.13,-0.48,0.54,-0.06,-0.02,-0.16,0.06,0.4,-0.06,-0.19,-0.11,0.16,0.38,-0.05,0.11,0.07,-0.03,0.05,-0.07,-0.12,0.06,0.04,0.01
7394,-24.441872,129.0,-26.719582,prod19,-2.28,10.39,4.04,-1.12,0.23,0.72,-0.48,-0.51,0.59,-0.65,-0.18,0.46,-0.39,0.31,0.9,0.1,0.0,0.16,0.04,0.12,-0.53,0.64,-0.88,-0.28,-0.2,0.35,-0.01,-0.18,0.19,0.41,0.49,0.05,-0.02,-0.84,-0.22,0.39,0.15,-0.25,-0.09,-0.11,0.22,0.04,0.0,0.05,0.07,-0.09
7395,-24.408064,129.0,-27.048553,prod19,-2.64,9.35,3.8,-1.07,0.34,0.69,-0.14,-1.13,0.4,-1.4,-0.36,0.3,-0.39,0.05,1.2,-0.38,0.47,0.38,0.25,0.08,-0.76,0.2,-0.92,0.21,-0.79,0.93,0.24,0.14,0.4,0.56,0.09,0.03,-0.04,-0.24,0.08,0.23,0.11,-0.08,-0.34,-0.0,0.16,0.01,-0.08,-0.09,-0.06,0.08
