Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
1789,-6.7510805,231.0,-5.392065,prod5,1.36,5.5,3.56,0.04,-0.71,1.33,0.02,-0.83,-1.12,0.19,0.42,0.55,-0.29,0.27,-1.26,-0.25,-0.46,-0.03,0.22,-0.28,0.03,0.08,0.57,-0.04,-0.51,0.2,0.39,-0.09,-0.85,0.52,0.24,0.17,0.5,-0.03,0.02,0.37,0.08,0.25,0.07,-0.35,0.04,0.02,-0.0,0.02,-0.04,0.03
1790,-6.0783224,231.0,-4.660346,prod5,1.42,3.85,3.94,0.28,-0.88,1.44,-0.19,-0.62,-0.9,0.56,0.38,0.45,0.13,0.66,-0.58,-0.15,-0.51,0.22,0.62,-0.03,0.63,-1.06,0.34,0.15,0.04,0.57,-0.12,0.21,-0.55,0.52,0.33,0.18,0.55,0.04,0.02,0.44,-0.27,0.14,0.03,-0.01,-0.34,-0.07,-0.18,0.08,-0.31,-0.03
1791,-6.2061872,231.0,-5.0057516,prod5,1.2,6.49,4.08,0.04,-0.92,1.49,-0.51,-0.49,-1.44,0.02,0.94,0.29,-0.63,0.49,-0.53,-0.18,-0.45,0.06,0.15,0.41,-0.12,-0.55,-0.12,0.11,0.13,-0.13,-0.28,0.11,-0.85,-0.01,0.11,-0.03,0.43,-0.03,-0.3,-0.06,-0.0,0.11,0.15,0.31,0.02,0.22,0.18,-0.26,-0.17,-0.01
1792,-5.9119563,231.0,-4.5508657,prod5,1.36,3.57,4.04,0.28,-0.87,1.23,-0.47,-0.62,-0.6,-0.02,0.59,0.96,-0.11,0.17,-0.98,0.56,-0.47,-0.06,0.3,-0.29,0.38,-0.38,0.68,0.85,-0.36,0.56,-0.32,0.69,-0.88,0.56,0.1,0.07,0.16,0.3,-0.21,0.36,-0.24,0.45,0.07,0.25,-0.0,0.26,0.02,0.05,0.03,-0.04
1793,-5.6275663,231.0,-4.259517,prod5,1.37,4.38,3.61,0.09,-0.87,0.65,-0.07,-1.39,-0.83,0.75,0.71,-0.1,-0.08,0.06,-0.71,0.34,-0.53,0.57,0.33,0.13,0.08,-0.5,-0.14,0.19,0.02,0.69,-0.37,0.21,-0.39,0.65,-0.13,0.11,0.07,0.15,0.41,0.1,-0.23,-0.05,-0.29,0.06,-0.07,0.09,-0.0,0.03,0.12,0.03
1794,-5.255367,231.0,-3.337469,prod5,1.92,4.22,3.91,0.42,-0.79,1.31,0.12,-0.88,-0.9,0.15,0.2,0.19,0.78,0.76,-0.19,-0.23,-0.43,1.2,0.1,-0.03,0.15,-0.16,0.61,0.01,0.07,0.25,-0.27,0.59,-0.26,0.59,-0.24,0.48,0.16,-0.17,-0.26,0.02,0.03,0.42,0.25,0.18,-0.08,-0.3,0.18,-0.06,0.11,0.08
1795,-5.982132,231.0,-4.15076,prod5,1.83,4.25,4.43,0.29,-0.85,1.2,-0.47,-0.71,-0.61,0.4,0.53,-0.23,0.51,0.65,-0.75,-0.17,-0.21,0.93,0.27,0.37,0.4,-0.38,0.44,0.27,0.24,1.08,-0.85,0.49,-0.26,0.52,0.05,0.01,0.51,0.32,-0.19,0.09,-0.41,-0.0,-0.11,-0.13,0.08,0.29,-0.04,-0.17,0.24,-0.01
1796,-5.1567936,231.0,-3.4671435,prod5,1.69,3.49,4.57,0.4,-0.56,1.79,-0.15,-0.72,-0.4,0.03,0.04,0.22,0.47,0.21,-0.74,-0.22,-0.65,0.98,-0.25,0.36,0.25,-0.15,0.36,0.49,0.0,0.41,-0.27,0.17,-0.53,0.81,0.35,0.25,0.17,0.11,-0.06,0.13,-0.18,0.42,-0.3,0.12,-0.43,0.12,0.03,0.12,0.01,0.15
1797,-5.4777756,231.0,-3.7636697,prod5,1.71,3.58,5.63,0.32,-1.02,1.21,-0.28,-0.44,-0.92,0.78,0.59,-0.3,0.37,0.44,-1.02,0.37,-0.83,1.79,0.75,1.06,0.58,-0.25,0.07,0.09,-0.17,0.56,-0.46,0.22,-0.26,0.6,-0.29,-0.17,0.8,0.26,-0.06,0.25,-0.15,0.39,0.16,-0.11,0.27,-0.03,-0.05,-0.06,0.18,0.08
1798,-5.6447988,231.0,-4.4242234,prod5,1.22,4.03,4.49,0.18,-0.92,1.48,-0.76,-0.2,-1.39,0.22,0.11,-0.22,0.07,0.96,-1.16,0.26,-0.83,1.25,0.03,-0.02,0.52,-0.42,-0.02,0.66,-0.12,0.35,-0.4,0.32,-0.01,0.34,0.05,0.15,0.47,0.1,-0.19,0.35,-0.08,0.47,0.09,-0.29,-0.31,-0.07,0.11,0.02,0.15,0.15
1799,-5.936362,231.0,-4.801903,prod5,1.13,3.75,3.9,0.37,-0.72,1.26,0.28,-0.74,-1.65,0.12,-0.16,0.29,1.06,0.8,-0.8,0.37,-1.19,1.51,0.44,-0.44,0.54,-0.29,0.42,0.2,-0.22,0.62,0.15,-0.19,0.15,0.82,0.04,0.66,0.63,0.05,-0.25,0.44,0.14,0.47,0.0,-0.18,-0.33,0.02,0.14,0.16,0.05,0.14
1800,-6.35168,127.0,-24.412071,prod5,-18.06,4.04,4.01,0.34,-0.67,1.35,0.05,-0.9,-1.11,0.23,0.36,0.51,0.48,0.29,-0.7,0.22,-1.16,0.95,0.06,0.39,0.13,0.26,0.56,-0.28,0.19,0.54,-0.04,0.34,-0.62,0.52,0.13,0.36,0.08,0.05,0.1,0.5,0.17,0.38,-0.03,-0.18,-0.05,0.24,0.15,0.05,-0.06,-0.1
1801,-5.707927,127.0,-21.928112,prod5,-16.22,3.88,4.18,0.33,-0.8,1.44,-0.37,-0.85,-0.78,0.75,0.73,0.4,-0.15,0.21,-0.24,-0.4,-0.28,0.89,-0.02,0.42,0.82,-0.79,0.23,0.3,-0.08,0.65,-0.17,0.57,-0.41,0.46,-0.03,0.32,0.15,0.01,-0.07,0.8,0.14,-0.3,0.14,0.06,-0.07,0.3,-0.17,0.16,0.07,0.04
1802,-5.9299607,231.0,-4.2126694,prod5,1.72,4.19,4.9,0.26,-0.65,1.55,-0.28,-1.05,-0.19,0.72,0.6,-0.06,-0.04,0.1,-0.61,0.29,-0.1,0.85,0.27,0.45,0.78,-0.62,0.05,0.2,0.48,0.31,-0.18,0.18,-0.06,0.72,0.22,-0.11,0.16,-0.12,-0.2,0.53,-0.18,0.07,0.27,0.03,0.0,-0.0,-0.17,0.15,0.19,0.02
1803,-5.9196935,231.0,-4.1557255,prod5,1.76,5.71,4.59,0.17,-0.73,1.26,-0.48,-0.95,-0.59,0.78,1.39,0.88,-0.09,-0.23,-0.63,0.31,-0.23,0.99,0.61,0.04,0.72,0.06,0.08,0.52,-0.36,-0.13,0.44,0.23,-0.04,0.56,0.33,-0.17,0.19,-0.05,-0.44,0.34,0.17,0.28,0.25,0.13,-0.1,0.08,-0.02,-0.03,-0.03,0.05
1804,-5.9761353,231.0,-4.506293,prod5,1.47,6.18,4.3,0.15,-0.55,1.26,-0.17,-0.78,-0.46,0.85,0.92,-0.4,-0.01,-0.2,-0.67,-0.35,-0.2,0.74,0.48,0.19,0.61,-0.49,0.08,0.29,-0.27,-0.29,0.38,0.07,-0.15,0.82,0.51,-0.23,0.23,0.14,-0.26,0.29,0.18,0.08,0.03,0.02,-0.09,0.22,-0.09,0.1,0.02,0.04
1805,-5.5671372,231.0,-3.8354125,prod5,1.73,6.03,4.11,0.25,-0.73,1.59,-0.36,-0.87,-0.8,0.48,1.36,0.72,-0.12,0.17,-0.77,-0.32,-0.23,0.72,0.11,-0.28,0.35,0.24,0.24,-0.23,0.2,-0.3,0.41,0.29,0.02,0.66,0.74,-0.39,0.37,0.08,-0.1,0.12,0.05,0.22,0.12,0.0,-0.04,-0.03,-0.09,0.22,-0.07,0.03
1806,-5.119269,127.0,-20.008303,prod5,-14.89,6.54,4.22,0.05,-0.63,1.3,-0.27,-1.25,-0.73,0.21,0.78,0.63,-0.34,-0.17,-0.57,0.19,-0.47,0.59,0.74,-0.16,-0.23,-0.07,-0.16,0.09,0.22,-0.24,0.41,-0.1,-0.0,0.39,0.11,0.01,0.09,0.07,-0.17,-0.06,0.05,-0.09,-0.04,0.23,0.14,0.12,-0.11,0.16,0.16,0.02
1807,-5.834058,231.0,-4.1812496,prod5,1.65,6.81,4.95,0.15,-0.56,1.33,-0.32,-0.46,-0.17,0.55,0.83,0.14,-0.38,0.34,-0.38,-0.4,-0.28,0.48,0.37,0.54,0.42,0.1,0.21,-0.19,-0.29,0.15,0.12,-0.01,0.36,0.65,0.46,-0.22,-0.01,-0.02,-0.03,0.14,0.14,0.17,0.16,0.09,-0.0,0.17,0.05,-0.16,0.06,0.05
1808,-6.0349717,231.0,-4.420509,prod5,1.61,5.32,4.73,0.25,-0.89,1.06,-0.03,-1.22,-0.57,0.86,1.05,0.36,-0.02,0.08,-0.96,0.28,-0.99,0.39,0.85,0.02,0.47,-0.24,0.15,0.63,-0.21,0.13,0.15,-0.19,0.32,0.61,-0.19,-0.06,0.27,0.1,-0.37,0.2,0.01,0.21,0.12,0.03,0.32,0.19,-0.19,0.15,0.11,0.09
1809,-6.4741497,231.0,-5.169997,prod5,1.3,6.98,3.34,0.13,-0.55,1.09,-0.18,-1.06,-0.8,0.9,1.29,0.37,0.12,0.25,-0.7,0.4,-0.33,0.42,0.62,-0.19,0.34,-0.13,-0.07,-0.43,0.2,-0.74,-0.06,0.31,-0.17,0.17,1.01,0.17,-0.26,-0.11,-0.29,0.39,0.07,0.22,0.09,-0.22,0.02,0.2,-0.13,-0.08,-0.21,0.03
1810,-6.289526,231.0,-5.164727,prod5,1.12,4.35,3.59,0.07,-0.62,1.39,0.15,-1.4,-0.62,0.36,0.24,0.55,-0.18,-0.04,-1.3,0.2,-1.29,0.2,0.67,-0.94,-0.37,-0.8,0.19,0.44,-0.69,0.04,1.19,0.17,-0.18,0.78,0.1,-0.02,0.13,-0.01,-0.08,0.41,-0.22,0.33,0.77,0.05,0.12,-0.09,-0.05,0.57,0.43,0.08
1811,-6.436806,231.0,-5.065748,prod5,1.37,6.43,4.25,0.16,-0.63,1.24,0.03,-1.01,-1.03,0.29,1.22,-0.14,-0.19,0.25,-1.09,0.6,-0.37,0.38,0.55,-0.22,0.16,0.09,0.02,-0.07,-0.01,-0.29,0.09,-0.35,0.03,0.44,0.23,-0.2,0.33,0.14,-0.23,0.02,0.03,0.13,0.2,0.05,0.08,0.07,-0.16,-0.03,0.14,0.01
1812,-6.2482586,231.0,-4.9035754,prod5,1.34,5.41,3.72,0.11,-1.1,1.24,-0.46,-0.45,-0.81,0.87,0.85,1.15,-0.51,-0.56,-0.95,-0.16,-0.38,0.38,0.5,-0.82,0.27,-0.49,-0.14,-0.02,-0.57,0.19,0.31,0.06,-0.08,0.45,0.16,-0.12,0.47,0.2,-0.2,0.27,-0.16,0.22,0.19,0.47,0.13,0.28,-0.07,0.22,0.19,-0.09
1813,-6.6692843,231.0,-5.150025,prod5,1.52,6.95,4.01,0.16,-0.71,0.84,-0.46,-1.5,-1.58,0.94,1.03,0.63,-0.2,0.83,-0.85,0.47,0.2,0.02,0.41,0.3,0.18,-0.03,-0.03,-0.41,0.31,-0.17,-0.07,0.23,-0.24,0.02,0.34,-0.06,0.48,-0.05,-0.61,-0.06,-0.11,-0.17,0.22,-0.23,0.22,-0.27,-0.03,-0.14,-0.02,-0.05
1814,-7.265896,231.0,-6.033969,prod5,1.23,6.31,4.03,0.17,-0.94,0.78,-0.2,-0.3,-0.94,0.65,1.06,1.49,-0.08,0.29,-0.62,0.24,0.39,0.11,0.29,-0.06,0.21,-0.55,-0.52,-0.54,0.12,-0.34,-0.46,-0.02,-0.39,0.29,0.19,-0.18,0.23,0.09,-0.26,-0.32,-0.23,0.19,-0.02,-0.02,0.22,-0.08,-0.03,0.06,-0.01,0.12
1815,-6.759827,231.0,-5.5510783,prod5,1.21,6.52,4.71,0.15,-0.53,0.66,-0.04,-0.14,-1.23,0.77,0.64,1.08,-0.42,-0.39,-0.88,0.13,-0.05,0.59,0.51,0.11,-0.58,-0.36,-0.11,-0.41,0.53,-0.13,-0.47,-0.43,0.07,0.31,0.11,-0.54,-0.07,0.06,0.06,-0.17,0.0,-0.17,0.33,-0.39,0.27,-0.07,-0.04,0.15,0.06,-0.06
1816,-6.4743357,231.0,-5.2768164,prod5,1.2,6.85,4.43,0.1,-0.57,0.8,-0.01,-0.02,-0.98,0.59,0.12,0.81,-0.82,-0.54,-1.14,-1.13,-0.3,0.27,1.2,-0.32,-0.05,-0.54,0.48,-0.6,-0.4,0.22,-0.05,0.01,0.17,0.51,0.08,-0.42,0.16,0.21,-0.2,-0.06,-0.04,-0.13,0.17,0.02,0.24,-0.13,0.12,0.28,0.1,-0.04
1817,-6.6738734,231.0,-5.204026,prod5,1.47,5.62,4.25,0.16,-0.64,1.28,-0.34,-0.96,-1.26,0.16,0.65,0.28,-0.61,0.63,-1.11,-0.22,-0.51,0.22,0.67,-0.05,0.47,-0.49,0.25,-0.96,-0.39,0.14,-0.15,0.01,-0.12,0.4,-0.64,-0.43,-0.12,0.05,-0.13,0.29,0.01,-0.13,0.37,-0.1,0.4,-0.12,-0.21,0.17,0.01,-0.01
1818,-6.930116,231.0,-5.5766034,prod5,1.35,6.61,3.42,0.16,-0.73,1.19,-0.28,-0.5,-1.66,0.39,0.28,0.21,-0.31,0.28,-1.03,-0.08,-0.36,0.17,0.19,-0.49,0.2,-0.23,0.11,-0.74,-0.54,-0.11,-0.08,0.35,-0.23,0.26,0.37,-0.41,-0.2,0.05,-0.02,-0.04,-0.02,-0.06,0.18,-0.1,0.12,-0.04,-0.04,-0.18,0.01,0.12
1819,-6.2785816,19.0,-20.3223,prod5,-14.04,6.14,4.81,0.27,-0.74,1.38,0.37,0.18,-1.28,0.87,0.07,0.52,-0.46,-0.11,-1.0,-0.4,-0.41,0.64,0.66,0.46,-0.25,-0.06,-0.3,-0.76,0.55,-0.3,0.0,0.0,-0.58,-0.07,-0.06,-0.19,0.02,0.3,-0.31,-0.15,-0.03,0.23,0.16,0.15,0.08,0.15,-0.09,0.07,-0.02,0.0
1820,-7.594031,19.0,-23.15722,prod5,-15.56,7.07,3.89,0.04,-0.56,0.84,0.43,-0.44,-1.2,0.87,0.87,0.48,-0.3,-0.1,-0.52,-0.27,-0.33,0.3,0.42,0.08,-0.45,-0.71,0.01,-0.41,0.47,-0.19,0.28,-0.16,-0.1,0.26,0.17,0.15,0.17,0.15,-0.21,0.06,0.07,-0.02,0.02,0.11,0.16,0.17,-0.15,0.05,0.08,0.13
1821,-7.5037518,231.0,-6.2382503,prod5,1.27,6.57,4.0,0.08,-0.83,1.32,-0.09,-0.71,-1.01,0.1,0.52,0.13,-0.29,0.71,-1.27,-0.49,-1.05,-0.06,0.85,-0.34,0.17,-0.48,0.28,-0.69,-0.12,-0.04,-0.05,0.08,-0.08,0.28,-0.07,-0.1,0.61,0.06,-0.2,-0.15,0.01,0.09,0.13,-0.24,0.3,-0.09,-0.17,0.12,0.22,0.02
1822,-7.1931205,231.0,-5.77232,prod5,1.42,6.22,3.87,0.12,-0.86,0.88,-0.1,-0.87,-1.08,0.0,0.5,-0.23,-0.08,0.1,-1.11,0.09,-0.44,0.45,1.09,-0.25,-0.27,-0.01,-0.22,-0.57,0.06,0.08,0.57,0.08,-0.22,1.01,0.04,-0.23,-0.24,0.26,-0.13,0.15,0.38,0.16,0.14,-0.03,0.05,-0.05,-0.13,0.24,-0.14,0.07
1823,-7.1924434,231.0,-5.798729,prod5,1.39,6.43,5.13,0.12,-0.68,1.08,-0.11,-1.01,-0.99,0.05,0.45,0.6,-1.07,0.49,-1.28,-0.5,-0.54,0.39,1.27,0.15,-0.04,-0.84,0.16,-0.53,0.29,0.31,-0.3,-0.4,0.35,0.69,0.14,-0.26,0.28,-0.22,-0.06,0.01,0.18,-0.01,0.2,-0.14,0.39,-0.07,0.0,0.23,0.11,0.13
1824,-7.154576,231.0,-6.1125245,prod5,1.04,6.29,4.72,0.11,-0.62,1.13,-0.01,-0.81,-0.83,0.38,0.56,0.56,-0.45,0.44,-0.55,-0.16,-1.01,0.02,1.22,0.05,0.25,-0.46,0.16,-0.42,-0.38,0.09,0.38,-0.26,0.06,0.66,0.07,-0.24,0.32,0.03,-0.48,0.15,-0.06,0.22,0.19,-0.14,0.11,-0.13,-0.24,0.14,0.15,0.1
1825,-7.351435,231.0,-5.823483,prod5,1.53,6.45,3.96,0.08,-1.29,0.53,0.31,0.25,-1.19,0.51,0.91,0.75,-0.35,0.15,-1.23,-0.24,0.22,0.23,1.13,0.04,-0.21,-0.86,-0.14,-0.73,0.44,-0.12,-0.25,0.31,-0.42,0.31,0.22,-0.23,0.28,-0.06,-0.64,-0.03,-0.33,0.22,0.07,-0.04,0.11,0.06,-0.0,0.0,-0.0,0.02
1826,-7.277154,231.0,-5.876776,prod5,1.4,7.05,4.46,0.12,-0.86,1.14,-0.24,-0.48,-1.04,0.34,0.74,0.65,-0.34,-0.01,-0.61,-0.27,-0.34,-0.38,1.04,0.07,-0.31,-0.48,0.12,-0.4,0.11,-0.08,-0.0,-0.11,0.11,0.2,0.39,-0.32,0.1,0.09,-0.5,0.39,0.36,0.11,0.09,0.02,0.2,-0.02,-0.08,0.16,0.05,0.02
1827,-7.1492615,231.0,-5.999209,prod5,1.15,7.08,3.93,0.23,-1.28,0.23,0.15,-0.56,-0.8,-0.11,0.25,0.5,-0.09,0.14,-0.87,-0.42,0.33,-0.16,1.53,-0.6,-0.04,-0.14,0.31,-0.9,0.13,-0.17,0.38,-0.06,-0.0,0.04,0.22,-0.15,-0.12,0.29,0.26,-0.27,0.18,0.2,-0.04,-0.14,0.12,0.03,-0.27,0.13,-0.07,0.12
1828,-6.5981,231.0,-4.9352813,prod5,1.66,7.04,3.67,0.18,-1.07,0.51,0.38,-0.4,-1.07,0.47,0.73,0.76,0.19,-0.05,-1.07,-0.12,-0.27,0.06,0.91,-0.31,-0.1,-0.27,0.18,-0.78,-0.01,-0.28,-0.04,0.03,-0.15,-0.07,-0.02,-0.16,0.13,0.25,-0.53,-0.14,-0.16,-0.05,0.09,0.05,0.08,0.07,-0.02,-0.11,0.15,0.02
1829,-6.4528666,231.0,-5.2475533,prod5,1.21,5.67,3.75,0.14,-0.82,0.77,0.6,-0.27,-1.2,0.25,0.81,0.75,-0.33,-0.13,-0.44,0.06,-0.6,0.22,1.11,-0.57,-0.73,-0.23,-0.14,-0.38,-0.03,-0.18,0.13,0.28,-0.47,0.67,0.13,-0.67,-0.36,0.08,-0.01,0.3,0.19,0.36,0.42,0.1,0.26,0.13,-0.09,0.34,0.05,-0.21
1830,-6.9835615,231.0,-5.4275084,prod5,1.56,6.31,3.92,0.13,-0.89,0.88,0.28,-0.72,-1.16,0.7,0.44,0.51,0.18,0.26,-1.09,0.48,0.07,0.33,0.99,-0.19,0.02,0.07,0.05,-0.85,0.55,0.04,0.53,0.14,0.05,0.58,-0.14,-0.44,-0.25,-0.02,-0.44,0.23,0.01,-0.02,0.36,-0.02,0.12,0.08,0.0,0.12,0.06,-0.05
1831,-6.6876063,231.0,-5.3616476,prod5,1.33,6.28,5.18,0.25,-0.65,0.88,0.42,-0.06,-1.16,0.74,0.56,1.08,-0.43,0.2,-1.09,-0.28,-0.09,0.79,0.66,0.22,-0.1,0.36,-0.17,-0.91,0.79,0.28,-0.17,0.08,-0.08,0.32,0.5,-0.45,0.06,-0.38,-0.55,0.22,0.02,0.13,0.07,-0.13,0.09,0.01,-0.19,0.08,0.21,-0.09
1832,-7.203855,231.0,-5.8417397,prod5,1.36,6.07,4.48,0.04,-0.58,0.97,0.58,-0.76,-0.31,0.0,0.3,0.58,-0.27,-0.01,-1.27,-0.28,-0.72,0.4,0.75,-0.14,-0.53,-0.05,0.15,-0.81,0.87,0.21,0.21,0.4,0.25,0.3,-0.34,0.04,0.28,-0.39,-0.15,0.04,-0.09,0.16,-0.04,0.24,0.1,-0.06,-0.21,0.02,0.13,0.24
1833,-6.509506,231.0,-5.402031,prod5,1.11,6.45,4.2,0.06,-0.83,1.38,0.07,-0.17,-0.79,-0.33,0.41,0.57,-0.27,0.17,-1.59,-0.54,-1.38,0.07,0.49,-0.61,-0.37,-0.41,-0.1,-0.01,-0.43,-0.41,0.51,-0.17,0.04,0.34,0.25,-0.58,0.25,0.2,-0.15,0.19,0.24,0.17,-0.01,-0.21,-0.2,-0.16,0.13,0.21,0.11,0.1
1834,-6.247377,19.0,-25.702713,prod5,-19.46,4.88,3.94,0.25,-0.98,1.37,-0.31,-0.55,-0.54,0.13,0.58,0.1,-0.24,0.43,-0.97,-0.53,-0.72,0.12,0.28,0.09,-0.1,-0.65,0.01,-0.25,0.03,-0.23,-0.13,0.36,-0.29,0.61,0.23,-0.14,0.48,0.21,0.04,0.25,-0.32,0.07,-0.13,-0.12,0.08,-0.17,-0.08,0.13,-0.14,0.01
1835,-6.7537827,19.0,-23.62646,prod5,-16.87,6.25,4.73,0.21,-0.88,0.75,-0.18,-0.38,-1.21,0.45,0.45,0.47,-0.32,-0.02,-1.26,0.23,-0.22,0.36,0.92,0.27,-0.54,-0.27,-0.32,-0.19,0.46,-0.16,0.58,-0.03,0.02,0.67,-0.03,-0.22,-0.12,0.45,-0.27,-0.05,0.1,0.17,0.12,0.02,0.24,0.04,-0.1,0.11,-0.04,0.2
1836,-6.876019,19.0,-21.72503,prod5,-14.85,6.23,4.69,0.26,-1.2,1.09,-0.75,-0.9,-0.56,0.6,0.68,-0.02,-0.37,0.3,-0.36,-0.54,-0.11,0.47,0.51,0.35,0.42,-0.59,-0.38,-0.14,0.16,-0.05,0.09,-0.23,-0.2,0.34,0.19,-0.24,0.35,0.15,-0.26,-0.01,-0.09,-0.0,0.11,-0.12,0.33,0.03,-0.04,-0.04,0.13,-0.07
1837,-7.0008345,231.0,-5.6495786,prod5,1.35,7.27,3.81,0.14,-0.75,1.04,0.18,-0.01,-1.59,0.75,0.45,0.29,-0.68,0.19,-0.58,-0.47,0.31,0.2,0.17,0.05,-0.2,-0.43,0.07,-0.81,0.6,-0.17,0.05,0.26,0.25,0.4,0.33,-0.15,0.57,0.23,-0.6,0.11,-0.04,-0.19,-0.05,-0.3,0.09,0.0,-0.14,-0.1,0.18,-0.09
1838,-6.771958,231.0,-5.080099,prod5,1.69,6.85,4.39,0.2,-0.61,0.88,0.04,-0.07,-1.22,0.75,1.02,0.61,-0.56,-0.49,-1.07,-0.05,-0.8,0.57,0.78,0.44,0.22,0.36,-0.14,-0.37,-0.44,0.02,-0.56,-0.42,-0.08,0.44,0.3,0.25,0.18,0.39,-0.49,0.16,0.12,-0.3,0.15,-0.1,-0.24,0.11,-0.03,-0.02,-0.22,0.02
1839,-6.650698,231.0,-4.8993254,prod5,1.75,6.88,4.13,0.21,-0.76,0.87,-0.05,-0.38,-0.82,1.06,0.39,0.49,-0.72,-0.51,-1.32,-0.39,-0.05,0.38,0.4,-0.52,0.2,-0.25,-0.53,-0.19,-0.02,-0.17,-0.04,0.15,0.08,0.48,0.23,-0.25,0.21,0.27,-0.51,-0.31,0.05,0.09,0.21,-0.01,0.17,0.05,-0.03,0.17,0.16,-0.01
1840,-6.578139,19.0,-24.037123,prod5,-17.46,5.99,3.72,0.12,-0.97,0.61,-0.14,-0.03,-1.25,1.29,0.42,0.55,0.3,-0.33,-0.97,-0.09,0.28,0.48,-0.07,0.01,-0.27,0.37,-0.23,-0.73,0.2,0.07,0.2,0.21,-0.55,0.29,0.19,-0.25,0.06,0.55,-0.24,0.26,0.04,0.22,-0.01,0.01,0.01,-0.01,-0.17,0.24,-0.06,-0.15
1841,-6.9948077,19.0,-21.742485,prod5,-14.75,6.08,4.02,0.11,-0.88,1.42,-0.41,-0.73,-1.11,0.53,0.5,0.31,-0.52,0.25,-0.89,-0.28,-0.75,0.62,0.51,-0.27,-0.17,-0.28,0.42,-0.45,-0.17,-0.09,-0.21,0.18,-0.3,0.45,0.2,-0.71,0.4,0.19,-0.23,0.18,0.01,-0.01,0.29,-0.07,0.0,0.16,-0.01,-0.09,0.19,-0.03
1842,-6.1545997,19.0,-19.626215,prod5,-13.47,3.84,3.98,0.33,-0.65,0.81,0.49,-0.24,-0.9,1.19,0.8,0.61,-0.02,0.6,-0.49,-0.25,-0.22,0.5,0.37,0.13,0.12,0.13,-0.1,-0.37,0.06,0.28,-0.04,-0.16,-0.3,0.32,-0.4,0.14,0.25,0.32,-0.07,0.89,-0.1,0.44,0.12,-0.1,-0.43,0.27,0.03,0.34,-0.18,-0.2
1843,-6.074099,19.0,-20.900562,prod5,-14.83,7.12,4.35,0.05,-0.77,0.8,0.21,-0.63,-1.09,0.8,0.65,0.29,-0.13,0.27,-0.6,0.1,-0.43,1.25,0.9,0.18,0.08,0.6,0.52,-0.63,0.09,-0.44,-0.21,-0.15,-0.04,0.17,0.7,0.05,0.07,-0.07,0.01,0.32,0.5,0.2,-0.12,-0.08,-0.2,0.18,-0.11,0.14,0.02,-0.03
1844,-6.181132,19.0,-20.373995,prod5,-14.19,7.03,4.1,0.19,-0.79,1.26,-0.1,-0.92,-0.66,0.67,0.15,0.13,0.32,-0.02,-1.06,0.12,-0.18,1.44,0.65,-0.35,0.4,0.55,0.48,-0.96,-0.41,-0.52,0.27,-0.14,-0.25,0.02,0.26,-0.02,0.28,0.23,-0.28,0.07,0.55,0.4,0.13,-0.14,-0.04,0.22,-0.1,-0.03,-0.06,0.11
1845,-6.328838,231.0,-4.4482327,prod5,1.88,6.71,3.55,0.17,-0.72,1.44,-0.27,-1.14,-0.84,0.63,0.81,-0.14,-0.12,0.23,-0.64,-0.23,-0.17,0.56,0.61,-0.2,-0.06,0.17,0.22,-0.36,-0.37,-0.43,0.21,-0.19,-0.0,0.28,0.33,-0.15,-0.26,0.4,0.11,-0.0,0.29,0.12,-0.08,-0.16,-0.13,0.21,0.05,0.21,0.04,-0.12
1846,-6.1169395,231.0,-4.682248,prod5,1.43,6.51,4.4,0.12,-0.64,1.25,-0.17,-1.2,-0.9,0.47,0.63,-0.01,-0.33,-0.21,-0.84,-0.18,-0.73,0.71,0.85,-0.06,-0.06,0.19,-0.03,0.03,0.35,-0.32,0.56,0.1,-0.18,0.05,0.59,-0.06,0.26,0.06,-0.09,0.54,0.54,0.15,0.01,-0.11,-0.11,0.12,-0.1,0.01,0.11,0.08
1847,-5.7970066,231.0,-4.3410435,prod5,1.46,5.7,4.12,0.17,-0.76,1.65,-0.16,-1.14,-0.89,0.68,0.54,0.07,-0.31,-0.08,-0.74,0.15,-0.37,0.89,0.1,0.2,0.14,0.25,0.03,-0.43,0.47,-0.36,-0.01,0.6,-0.78,0.48,0.79,-0.42,0.38,0.18,-0.27,0.19,0.12,0.44,0.13,-0.16,-0.02,0.19,-0.16,0.01,0.11,-0.02
1848,-6.477377,19.0,-22.39053,prod5,-15.91,6.03,4.25,0.06,-0.57,1.06,-0.14,-0.94,-0.81,0.85,1.31,0.55,-0.13,0.99,-0.44,0.25,-0.68,1.12,-0.28,-0.2,-0.26,-0.02,0.16,0.09,0.05,-0.09,0.01,-0.09,-0.06,0.74,0.25,-0.58,0.04,0.2,-0.21,0.6,0.37,0.11,-0.16,0.15,-0.01,0.05,0.16,0.23,0.23,-0.03
